,TIME,ID,TYPE,VALUE,PARAM
2823,1739531375.4045143,#loeric_1#,receive,36,intensity
2824,1739531375.4045143,#loeric_1#,send,11,intensity
2825,1739531375.4045143,#loeric_1#,send,101,human_impact
2826,1739531375.7526782,#1739530945#,receive,30,intensity
2827,1739531375.881547,#1739530945#,receive,31,intensity
2828,1739531376.0865328,#loeric_1#,receive,36,intensity
2829,1739531376.0865328,#loeric_1#,send,15,intensity
2830,1739531376.0865328,#loeric_1#,send,101,human_impact
2831,1739531376.2559986,#1739530945#,receive,33,intensity
2832,1739531376.334116,#loeric_3#,receive,63,intensity
2833,1739531376.334116,#loeric_3#,send,66,intensity
2834,1739531376.334116,#loeric_3#,send,63,human_impact
2835,1739531376.3675838,#1739530945#,receive,35,intensity
2836,1739531376.3784437,#loeric_4#,receive,55,intensity
2837,1739531376.3784437,#loeric_4#,send,41,intensity
2838,1739531376.3784437,#loeric_4#,send,82,human_impact
2839,1739531376.45161,#1739530945#,receive,36,intensity
2840,1739531376.6123574,#loeric_3#,receive,60,intensity
2841,1739531376.6123574,#loeric_3#,send,82,intensity
2842,1739531376.6123574,#loeric_3#,send,63,human_impact
2843,1739531376.6550224,#1739530945#,receive,37,intensity
2844,1739531377.077815,#1739530945#,receive,43,intensity
2845,1739531377.5044913,#loeric_3#,receive,71,intensity
2846,1739531377.5044913,#loeric_3#,send,82,intensity
2847,1739531377.5044913,#loeric_3#,send,63,human_impact
2848,1739531377.5730312,#loeric_4#,receive,57,intensity
2849,1739531377.5730312,#loeric_4#,send,46,intensity
2850,1739531377.5730312,#loeric_4#,send,82,human_impact
2851,1739531377.6107845,#loeric_3#,receive,64,intensity
2852,1739531377.6107845,#loeric_3#,send,85,intensity
2853,1739531377.6107845,#loeric_3#,send,63,human_impact
2854,1739531377.6938891,#1739530945#,receive,41,intensity
2855,1739531377.8175945,#1739530945#,receive,47,intensity
2856,1739531378.001885,#1739530945#,receive,45,intensity
2857,1739531378.1150024,#1739530945#,receive,46,intensity
2858,1739531378.161611,#loeric_3#,receive,68,intensity
2859,1739531378.161611,#loeric_3#,send,85,intensity
2860,1739531378.161611,#loeric_3#,send,63,human_impact
2861,1739531378.394618,#1739530945#,receive,49,intensity
2862,1739531378.5030174,#1739530945#,receive,53,intensity
2863,1739531378.6040423,#1739530945#,receive,51,intensity
2864,1739531378.631079,#loeric_2#,receive,23,intensity
2865,1739531378.631079,#loeric_2#,send,102,intensity
2866,1739531378.631079,#loeric_2#,send,63,human_impact
2867,1739531378.6535585,#loeric_4#,receive,50,intensity
2868,1739531378.6535585,#loeric_4#,send,44,intensity
2869,1739531378.6535585,#loeric_4#,send,82,human_impact
2870,1739531378.715948,#1739530945#,receive,49,intensity
2871,1739531378.8818555,#1739530945#,receive,47,intensity
2872,1739531379.430299,#1739530945#,receive,52,intensity
2873,1739531379.4515195,#loeric_3#,receive,61,intensity
2874,1739531379.4515195,#loeric_3#,send,78,intensity
2875,1739531379.4515195,#loeric_3#,send,63,human_impact
2876,1739531379.515012,#loeric_1#,receive,34,intensity
2877,1739531379.515012,#loeric_1#,send,11,intensity
2878,1739531379.515012,#loeric_1#,send,101,human_impact
2879,1739531379.5419276,#1739530945#,receive,59,intensity
2880,1739531379.5883665,#loeric_4#,receive,53,intensity
2881,1739531379.5883665,#loeric_4#,send,44,intensity
2882,1739531379.5883665,#loeric_4#,send,82,human_impact
2883,1739531379.8496902,#1739530945#,receive,64,intensity
2884,1739531379.9623957,#1739530945#,receive,68,intensity
2885,1739531380.1241603,#1739530945#,receive,78,intensity
2886,1739531380.2525368,#1739530945#,receive,85,intensity
2887,1739531380.2689762,#loeric_2#,receive,93,intensity
2888,1739531380.2689762,#loeric_2#,send,127,intensity
2889,1739531380.2689762,#loeric_2#,send,63,human_impact
2890,1739531380.32613,#1739530945#,receive,90,intensity
2891,1739531380.4383194,#1739530945#,receive,94,intensity
2892,1739531380.5301514,#1739530945#,receive,97,intensity
2893,1739531380.6254063,#1739530945#,receive,96,intensity
2894,1739531380.8902652,#loeric_2#,receive,96,intensity
2895,1739531380.8902652,#loeric_2#,send,127,intensity
2896,1739531380.8902652,#loeric_2#,send,63,human_impact
2897,1739531380.9375584,#1739530945#,receive,103,intensity
2898,1739531381.1277814,#loeric_4#,receive,69,intensity
2899,1739531381.1277814,#loeric_4#,send,73,intensity
2900,1739531381.1277814,#loeric_4#,send,82,human_impact
2901,1739531381.175078,#1739530945#,receive,89,intensity
2902,1739531381.282262,#1739530945#,receive,86,intensity
2903,1739531381.539398,#1739530945#,receive,79,intensity
2904,1739531381.8744,#loeric_2#,receive,89,intensity
2905,1739531381.8744,#loeric_2#,send,118,intensity
2906,1739531381.8744,#loeric_2#,send,63,human_impact
2907,1739531381.9233038,#1739530945#,receive,76,intensity
2908,1739531381.9340665,#loeric_3#,receive,68,intensity
2909,1739531381.9340665,#loeric_3#,send,127,intensity
2910,1739531381.9340665,#loeric_3#,send,63,human_impact
2911,1739531382.03931,#1739530945#,receive,66,intensity
2912,1739531382.0659776,#loeric_1#,receive,51,intensity
2913,1739531382.0659776,#loeric_1#,send,73,intensity
2914,1739531382.0659776,#loeric_1#,send,82,human_impact
2915,1739531382.1440773,#1739530945#,receive,68,intensity
2916,1739531382.3231332,#1739530945#,receive,70,intensity
2917,1739531382.6908891,#1739530945#,receive,70,intensity
2918,1739531382.9590452,#1739530945#,receive,74,intensity
2919,1739531383.2464826,#1739530945#,receive,65,intensity
2920,1739531383.3915148,#loeric_1#,receive,75,intensity
2921,1739531383.3915148,#loeric_1#,send,72,intensity
2922,1739531383.3915148,#loeric_1#,send,82,human_impact
2923,1739531383.5659375,#1739530945#,receive,67,intensity
2924,1739531383.8324366,#1739530945#,receive,85,intensity
2925,1739531383.9201195,#1739530945#,receive,89,intensity
2926,1739531384.0448363,#loeric_2#,receive,117,intensity
2927,1739531384.0448363,#loeric_2#,send,127,intensity
2928,1739531384.0448363,#loeric_2#,send,63,human_impact
2929,1739531384.0728288,#1739530945#,receive,93,intensity
2930,1739531384.2060373,#1739530945#,receive,108,intensity
2931,1739531384.3592367,#1739530945#,receive,121,intensity
2932,1739531384.4108794,#1739530945#,receive,127,intensity
2933,1739531384.5056632,#1739530945#,receive,126,intensity
2934,1739531384.7966175,#1739530945#,receive,113,intensity
2935,1739531384.8640573,#loeric_1#,receive,72,intensity
2936,1739531384.8640573,#loeric_1#,send,91,intensity
2937,1739531384.8640573,#loeric_1#,send,82,human_impact
2938,1739531384.8964365,#1739530945#,receive,110,intensity
2939,1739531384.97825,#loeric_2#,receive,89,intensity
2940,1739531384.97825,#loeric_2#,send,127,intensity
2941,1739531384.97825,#loeric_2#,send,63,human_impact
2942,1739531385.082177,#1739530945#,receive,104,intensity
2943,1739531385.1693017,#loeric_3#,receive,84,intensity
2944,1739531385.1693017,#loeric_3#,send,127,intensity
2945,1739531385.1693017,#loeric_3#,send,63,human_impact
2946,1739531385.3085551,#1739530945#,receive,96,intensity
2947,1739531385.4930336,#1739530945#,receive,78,intensity
2948,1739531385.56901,#loeric_4#,receive,72,intensity
2949,1739531385.56901,#loeric_4#,send,80,intensity
2950,1739531385.56901,#loeric_4#,send,82,human_impact
2951,1739531385.6015306,#1739530945#,receive,82,intensity
2952,1739531385.7915258,#1739530945#,receive,88,intensity
2953,1739531386.0060902,#loeric_3#,receive,87,intensity
2954,1739531386.0060902,#loeric_3#,send,127,intensity
2955,1739531386.0060902,#loeric_3#,send,63,human_impact
2956,1739531386.0283313,#1739530945#,receive,96,intensity
2957,1739531386.104873,#1739530945#,receive,97,intensity
2958,1739531386.1978958,#1739530945#,receive,100,intensity
2959,1739531386.3927717,#1739530945#,receive,106,intensity
2960,1739531386.5691636,#1739530945#,receive,107,intensity
2961,1739531386.859125,#1739530945#,receive,119,intensity
2962,1739531387.11872,#1739530945#,receive,118,intensity
2963,1739531387.1656883,#loeric_1#,receive,85,intensity
2964,1739531387.1656883,#loeric_1#,send,91,intensity
2965,1739531387.1656883,#loeric_1#,send,82,human_impact
2966,1739531387.2231138,#1739530945#,receive,119,intensity
2967,1739531387.4065733,#1739530945#,receive,120,intensity
2968,1739531387.656562,#1739530945#,receive,119,intensity
2969,1739531387.6776445,#1739530945#,receive,118,intensity
2970,1739531387.76982,#1739530945#,receive,108,intensity
2971,1739531387.859348,#1739530945#,receive,101,intensity
2972,1739531388.0616856,#loeric_2#,receive,96,intensity
2973,1739531388.0616856,#loeric_2#,send,127,intensity
2974,1739531388.0616856,#loeric_2#,send,63,human_impact
2975,1739531388.1201127,#1739530945#,receive,96,intensity
2976,1739531388.2275317,#loeric_4#,receive,87,intensity
2977,1739531388.2275317,#loeric_4#,send,91,intensity
2978,1739531388.2275317,#loeric_4#,send,82,human_impact
2979,1739531388.303322,#1739530945#,receive,96,intensity
2980,1739531388.3969338,#1739530945#,receive,95,intensity
2981,1739531388.5657973,#1739530945#,receive,89,intensity
2982,1739531388.8869872,#1739530945#,receive,96,intensity
2983,1739531388.994427,#1739530945#,receive,99,intensity
2984,1739531389.2565699,#1739530945#,receive,101,intensity
2985,1739531389.2677574,#1739530945#,receive,90,intensity
2986,1739531389.4591208,#loeric_1#,receive,82,intensity
2987,1739531389.4591208,#loeric_1#,send,90,intensity
2988,1739531389.4591208,#loeric_1#,send,82,human_impact
2989,1739531389.5092149,#1739530945#,receive,97,intensity
2990,1739531389.6775455,#1739530945#,receive,107,intensity
2991,1739531389.816092,#1739530945#,receive,110,intensity
2992,1739531389.8928938,#1739530945#,receive,108,intensity
2993,1739531389.9397945,#loeric_4#,receive,73,intensity
2994,1739531389.9397945,#loeric_4#,send,93,intensity
2995,1739531389.9397945,#loeric_4#,send,82,human_impact
2996,1739531389.9771152,#1739530945#,receive,102,intensity
2997,1739531390.0741127,#1739530945#,receive,109,intensity
2998,1739531390.1669276,#loeric_4#,receive,73,intensity
2999,1739531390.1669276,#loeric_4#,send,93,intensity
3000,1739531390.1669276,#loeric_4#,send,82,human_impact
3001,1739531390.1992452,#1739530945#,receive,117,intensity
3002,1739531390.3849537,#1739530945#,receive,112,intensity
3003,1739531390.457311,#loeric_2#,receive,74,intensity
3004,1739531390.457311,#loeric_2#,send,127,intensity
3005,1739531390.457311,#loeric_2#,send,63,human_impact
3006,1739531390.6819062,#1739530945#,receive,109,intensity
3007,1739531390.771887,#1739530945#,receive,111,intensity
3008,1739531390.8892083,#1739530945#,receive,114,intensity
3009,1739531391.073204,#1739530945#,receive,110,intensity
3010,1739531391.2266645,#loeric_4#,receive,65,intensity
3011,1739531391.2266645,#loeric_4#,send,88,intensity
3012,1739531391.2266645,#loeric_4#,send,82,human_impact
3013,1739531391.3538601,#1739530945#,receive,117,intensity
3014,1739531391.447695,#1739530945#,receive,119,intensity
3015,1739531391.6116695,#1739530945#,receive,124,intensity
3016,1739531391.7171302,#loeric_1#,receive,87,intensity
3017,1739531391.7171302,#loeric_1#,send,87,intensity
3018,1739531391.7171302,#loeric_1#,send,82,human_impact
3019,1739531391.7495599,#1739530945#,receive,127,intensity
3020,1739531391.965667,#loeric_2#,receive,116,intensity
3021,1739531391.965667,#loeric_2#,send,127,intensity
3022,1739531391.965667,#loeric_2#,send,63,human_impact
3023,1739531392.2756186,#1739530945#,receive,108,intensity
3024,1739531392.3628278,#1739530945#,receive,99,intensity
3025,1739531392.4656377,#loeric_1#,receive,79,intensity
3026,1739531392.4656377,#loeric_1#,send,91,intensity
3027,1739531392.4656377,#loeric_1#,send,82,human_impact
3028,1739531392.5337052,#1739530945#,receive,82,intensity
3029,1739531392.7291632,#1739530945#,receive,70,intensity
3030,1739531392.8164625,#1739530945#,receive,53,intensity
3031,1739531392.9906118,#1739530945#,receive,47,intensity
3032,1739531393.27281,#1739530945#,receive,38,intensity
3033,1739531393.2944803,#loeric_2#,receive,96,intensity
3034,1739531393.2944803,#loeric_2#,send,127,intensity
3035,1739531393.2944803,#loeric_2#,send,63,human_impact
3036,1739531393.4515228,#1739530945#,receive,37,intensity
3037,1739531394.5471048,#1739530945#,receive,31,intensity
3038,1739531394.7792122,#loeric_2#,receive,63,human_impact
3039,1739531394.7792122,#loeric_2#,send,127,intensity
3040,1739531394.7792122,#loeric_2#,send,63,human_impact
3041,1739531394.8474052,#1739530945#,receive,30,intensity
3042,1739531395.1573222,#1739530945#,receive,36,intensity
3043,1739531395.7137828,#1739530945#,receive,50,intensity
3044,1739531395.9415548,#loeric_1#,receive,79,intensity
3045,1739531395.9415548,#loeric_1#,send,74,intensity
3046,1739531395.9415548,#loeric_1#,send,82,human_impact
3047,1739531395.995374,#1739530945#,receive,57,intensity
3048,1739531396.122874,#loeric_4#,receive,76,intensity
3049,1739531396.122874,#loeric_4#,send,79,intensity
3050,1739531396.122874,#loeric_4#,send,82,human_impact
3051,1739531396.2526407,#loeric_1#,receive,65,intensity
3052,1739531396.2526407,#loeric_1#,send,79,intensity
3053,1739531396.2526407,#loeric_1#,send,82,human_impact
3054,1739531396.3253593,#1739530945#,receive,54,intensity
3055,1739531396.6234639,#1739530945#,receive,51,intensity
3056,1739531396.7169063,#1739530945#,receive,48,intensity
3057,1739531397.1353338,#loeric_3#,receive,87,intensity
3058,1739531397.1353338,#loeric_3#,send,24,intensity
3059,1739531397.1353338,#loeric_3#,send,101,human_impact
3060,1739531397.2488072,#1739530945#,receive,43,intensity
3061,1739531397.353838,#1739530945#,receive,40,intensity
3062,1739531397.5791159,#1739530945#,receive,41,intensity
3063,1739531397.600187,#1739530945#,receive,44,intensity
3064,1739531397.697563,#1739530945#,receive,45,intensity
3065,1739531397.8585224,#loeric_4#,receive,90,intensity
3066,1739531397.8585224,#loeric_4#,send,127,intensity
3067,1739531397.8585224,#loeric_4#,send,63,human_impact
3068,1739531397.962618,#1739530945#,receive,44,intensity
3069,1739531398.0443861,#1739530945#,receive,50,intensity
3070,1739531398.1918573,#1739530945#,receive,57,intensity
3071,1739531398.320137,#1739530945#,receive,62,intensity
3072,1739531398.7640162,#loeric_3#,receive,46,intensity
3073,1739531398.7640162,#loeric_3#,send,31,intensity
3074,1739531398.7640162,#loeric_3#,send,101,human_impact
3075,1739531398.8015785,#1739530945#,receive,68,intensity
3076,1739531398.864217,#1739530945#,receive,75,intensity
3077,1739531398.9918299,#1739530945#,receive,74,intensity
3078,1739531399.2183256,#loeric_3#,receive,41,intensity
3079,1739531399.2183256,#loeric_3#,send,32,intensity
3080,1739531399.2183256,#loeric_3#,send,101,human_impact
3081,1739531399.2546651,#1739530945#,receive,86,intensity
3082,1739531399.453109,#1739530945#,receive,89,intensity
3083,1739531399.5763626,#1739530945#,receive,91,intensity
3084,1739531399.786319,#loeric_3#,receive,35,intensity
3085,1739531399.786319,#loeric_3#,send,32,intensity
3086,1739531399.786319,#loeric_3#,send,101,human_impact
3087,1739531399.8502038,#1739530945#,receive,95,intensity
3088,1739531399.9895148,#1739530945#,receive,94,intensity
3089,1739531400.1241302,#1739530945#,receive,100,intensity
3090,1739531400.2164228,#1739530945#,receive,105,intensity
3091,1739531400.6123056,#1739530945#,receive,102,intensity
3092,1739531400.715684,#1739530945#,receive,103,intensity
3093,1739531400.949261,#1739530945#,receive,102,intensity
3094,1739531401.2365348,#1739530945#,receive,86,intensity
3095,1739531401.272929,#loeric_4#,receive,95,intensity
3096,1739531401.272929,#loeric_4#,send,127,intensity
3097,1739531401.272929,#loeric_4#,send,63,human_impact
3098,1739531401.4068215,#1739530945#,receive,70,intensity
3099,1739531401.6613655,#1739530945#,receive,70,intensity
3100,1739531401.7284508,#1739530945#,receive,65,intensity
3101,1739531402.011197,#1739530945#,receive,66,intensity
3102,1739531402.111322,#1739530945#,receive,65,intensity
3103,1739531402.3004184,#1739530945#,receive,62,intensity
3104,1739531402.5380542,#loeric_1#,receive,72,intensity
3105,1739531402.5380542,#loeric_1#,send,72,intensity
3106,1739531402.5380542,#loeric_1#,send,82,human_impact
3107,1739531402.6492364,#loeric_1#,receive,61,intensity
3108,1739531402.6492364,#loeric_1#,send,72,intensity
3109,1739531402.6492364,#loeric_1#,send,82,human_impact
3110,1739531402.697272,#loeric_4#,receive,79,intensity
3111,1739531402.697272,#loeric_4#,send,127,intensity
3112,1739531402.697272,#loeric_4#,send,63,human_impact
3113,1739531402.83003,#1739530945#,receive,59,intensity
3114,1739531402.9501307,#1739530945#,receive,49,intensity
3115,1739531403.1347008,#1739530945#,receive,44,intensity
3116,1739531403.2144604,#loeric_4#,receive,98,intensity
3117,1739531403.2144604,#loeric_4#,send,127,intensity
3118,1739531403.2144604,#loeric_4#,send,63,human_impact
3119,1739531403.2686808,#loeric_2#,receive,89,intensity
3120,1739531403.2686808,#loeric_2#,send,59,intensity
3121,1739531403.2686808,#loeric_2#,send,82,human_impact
3122,1739531403.349535,#1739530945#,receive,41,intensity
3123,1739531403.4898136,#loeric_2#,receive,55,intensity
3124,1739531403.4898136,#loeric_2#,send,58,intensity
3125,1739531403.4898136,#loeric_2#,send,82,human_impact
3126,1739531403.5380697,#1739530945#,receive,40,intensity
3127,1739531403.7014751,#loeric_1#,receive,70,intensity
3128,1739531403.7014751,#loeric_1#,send,17,intensity
3129,1739531403.7014751,#loeric_1#,send,101,human_impact
3130,1739531403.8989973,#1739530945#,receive,39,intensity
3131,1739531404.008205,#1739530945#,receive,41,intensity
3132,1739531404.158819,#loeric_1#,receive,31,intensity
3133,1739531404.158819,#loeric_1#,send,17,intensity
3134,1739531404.158819,#loeric_1#,send,101,human_impact
3135,1739531404.1917017,#loeric_3#,receive,47,intensity
3136,1739531404.1917017,#loeric_3#,send,15,intensity
3137,1739531404.1917017,#loeric_3#,send,101,human_impact
3138,1739531404.1986444,#1739530945#,receive,44,intensity
3139,1739531404.4932933,#loeric_4#,receive,85,intensity
